Date,Open,High,Low,Close,Adj Close,Volume
2023-05-26,237.949997,244.850006,234.949997,235.800003,235.800003,366200
2023-05-29,null,null,null,null,null,null
2023-05-30,241.899994,244.000000,239.699997,240.899994,240.899994,267575
2023-05-31,241.250000,243.199997,236.199997,242.399994,242.399994,197431
2023-06-01,240.550003,244.800003,240.550003,242.000000,242.000000,98501
2023-06-02,242.500000,248.149994,240.300003,242.149994,242.149994,197171
2023-06-05,242.199997,245.550003,235.649994,237.699997,237.699997,167232
2023-06-06,239.250000,239.250000,233.899994,236.350006,236.350006,76972
2023-06-07,237.000000,241.550003,236.550003,240.250000,240.250000,95003
2023-06-08,240.250000,241.350006,234.300003,235.300003,235.300003,71284
2023-06-09,235.100006,248.600006,234.300003,245.100006,245.100006,591113
2023-06-12,246.000000,254.699997,246.000000,249.899994,249.899994,360132
2023-06-13,249.949997,250.949997,246.399994,247.500000,247.500000,104325
2023-06-14,247.949997,248.000000,241.000000,243.300003,243.300003,82942
2023-06-15,242.750000,245.750000,240.199997,240.899994,240.899994,135562
2023-06-16,242.149994,249.449997,241.300003,247.949997,247.949997,124079
2023-06-19,249.399994,250.449997,242.899994,248.250000,248.250000,122602
2023-06-20,245.350006,248.250000,244.449997,245.300003,245.300003,55533
2023-06-21,247.899994,247.899994,241.550003,243.100006,243.100006,56482
2023-06-22,246.949997,246.949997,236.850006,239.149994,239.149994,129220
2023-06-23,239.250000,242.000000,231.149994,238.199997,238.199997,105680
2023-06-26,235.050003,241.500000,235.050003,240.500000,240.500000,83891
2023-06-27,244.649994,251.949997,242.000000,250.100006,250.100006,341889
2023-06-28,251.050003,259.950012,251.000000,254.800003,254.800003,530460
2023-06-30,255.000000,257.000000,251.149994,253.800003,253.800003,121901
2023-07-03,null,null,null,null,null,null
2023-07-04,null,null,null,null,null,null
2023-07-05,null,null,null,null,null,null
2023-07-06,null,null,null,null,null,null
2023-07-07,254.100006,255.500000,246.399994,248.449997,248.449997,85139
2023-07-10,246.100006,247.500000,240.199997,241.850006,241.850006,152521
2023-07-11,null,null,null,null,null,null
2023-07-12,null,null,null,null,null,null
2023-07-13,null,null,null,null,null,null
2023-07-14,181.750000,186.199997,179.149994,184.000000,184.000000,1628532
2023-07-17,186.949997,186.949997,182.500000,182.949997,182.949997,698530
2023-07-18,null,null,null,null,null,null
2023-07-19,189.449997,190.800003,186.500000,188.300003,188.300003,704046
2023-07-20,189.949997,191.649994,188.399994,189.550003,189.550003,294668
2023-07-21,189.949997,193.250000,185.350006,188.350006,188.350006,1355398
2023-07-24,189.949997,190.699997,186.699997,188.750000,188.750000,493675
2023-07-25,null,null,null,null,null,null
2023-07-26,193.050003,197.300003,189.949997,195.750000,195.750000,587401
2023-07-27,null,null,null,null,null,null
2023-07-28,197.100006,204.399994,195.600006,196.449997,196.449997,1294104
2023-07-31,null,null,null,null,null,null
2023-08-01,null,null,null,null,null,null
2023-08-02,null,null,null,null,null,null
2023-08-03,192.949997,192.949997,181.250000,187.850006,187.850006,1630590
2023-08-04,189.149994,190.850006,185.899994,186.699997,186.699997,597596
2023-08-07,185.699997,186.250000,181.000000,181.550003,181.550003,772482
2023-08-08,182.449997,184.399994,180.000000,181.699997,181.699997,466600
2023-08-09,182.500000,188.000000,181.750000,186.000000,186.000000,257983
2023-08-10,186.050003,187.199997,183.699997,184.300003,184.300003,821444
2023-08-11,184.949997,185.449997,182.500000,183.100006,183.100006,177989
2023-08-14,183.100006,183.550003,180.199997,182.199997,182.199997,114480
2023-08-16,182.550003,183.399994,181.000000,182.699997,182.699997,126986
2023-08-17,182.000000,185.500000,182.000000,182.449997,182.449997,80520
2023-08-18,182.800003,183.000000,180.300003,180.649994,180.649994,133642
2023-08-21,181.250000,182.300003,180.300003,180.649994,180.649994,80168
2023-08-22,181.000000,182.949997,180.699997,181.399994,181.399994,224111
2023-08-23,182.000000,183.500000,181.000000,181.250000,181.250000,218627
2023-08-24,182.199997,182.949997,180.399994,180.750000,180.750000,81766
2023-08-25,180.649994,181.399994,178.899994,179.199997,179.199997,106312
2023-08-28,180.149994,181.600006,176.199997,177.649994,177.649994,435351
2023-08-29,177.649994,184.000000,177.649994,180.800003,180.800003,225063
2023-08-30,181.500000,184.199997,181.300003,181.949997,181.949997,395917
2023-08-31,182.600006,182.949997,180.100006,180.949997,180.949997,113125
2023-09-01,182.000000,183.199997,180.750000,182.699997,182.699997,89194
2023-09-04,184.350006,189.649994,182.000000,187.100006,187.100006,351777
2023-09-05,189.399994,190.800003,184.199997,186.199997,186.199997,708937
2023-09-06,187.000000,189.800003,184.000000,185.000000,185.000000,518041
2023-09-07,185.850006,187.550003,183.750000,184.750000,184.750000,328353
2023-09-08,185.050003,186.750000,184.550003,185.199997,185.199997,313023
2023-09-11,186.050003,186.899994,184.399994,184.949997,184.949997,413443
2023-09-12,185.850006,186.399994,177.100006,178.449997,178.449997,568966
2023-09-13,179.649994,181.000000,177.350006,179.050003,179.050003,349715
2023-09-14,180.850006,182.300003,179.399994,181.600006,181.600006,360974
2023-09-15,182.699997,182.850006,180.000000,180.699997,180.699997,86179
2023-09-18,181.399994,181.550003,175.600006,177.050003,177.050003,721426
2023-09-20,176.550003,177.600006,176.000000,176.850006,176.850006,292489
2023-09-21,176.899994,177.500000,174.850006,175.300003,175.300003,281807
2023-09-22,176.000000,176.899994,174.050003,175.250000,175.250000,90615
2023-09-25,157.750000,157.750000,140.199997,143.000000,143.000000,7056961
2023-09-26,137.500000,144.050003,134.550003,140.300003,140.300003,3977981
2023-09-27,139.500000,142.100006,139.050003,140.850006,140.850006,527106
2023-09-28,141.899994,145.000000,139.449997,140.800003,140.800003,609264
2023-09-29,141.699997,144.000000,133.100006,142.699997,142.699997,1946377
2023-10-03,142.449997,145.500000,136.600006,136.899994,136.899994,1139097
2023-10-04,137.050003,138.750000,133.550003,135.800003,135.800003,1047383
2023-10-05,137.500000,138.449997,135.750000,136.550003,136.550003,866231
2023-10-06,137.050003,138.199997,136.800003,137.750000,137.750000,141331
2023-10-09,137.399994,144.800003,135.550003,141.350006,141.350006,1236044
2023-10-10,142.949997,143.399994,141.750000,142.199997,142.199997,178879
2023-10-11,144.000000,144.800003,142.350006,143.000000,143.000000,391281
2023-10-12,144.000000,148.949997,140.800003,141.199997,141.199997,1130979
2023-10-13,140.500000,141.800003,139.000000,140.000000,140.000000,359579
2023-10-16,132.399994,133.250000,124.599998,127.699997,127.699997,2826493
2023-10-17,128.399994,131.399994,128.100006,130.250000,130.250000,475524
2023-10-18,130.750000,131.649994,128.550003,129.550003,129.550003,172381
2023-10-19,128.949997,129.350006,126.050003,127.650002,127.650002,187835
2023-10-20,127.000000,130.250000,127.000000,129.800003,129.800003,326745
2023-10-23,132.000000,135.350006,128.399994,130.000000,130.000000,2937168
2023-10-25,136.050003,140.699997,131.000000,134.699997,134.699997,1347703
2023-10-26,134.649994,134.649994,126.500000,127.449997,127.449997,296474
2023-10-27,129.899994,131.899994,125.349998,130.899994,130.899994,1827203
2023-10-30,132.699997,132.699997,128.100006,128.399994,128.399994,2699879
2023-10-31,128.500000,129.649994,126.750000,127.800003,127.800003,238994
2023-11-01,128.300003,128.500000,124.900002,125.099998,125.099998,921447
2023-11-02,126.050003,135.899994,126.050003,134.300003,134.300003,542532
2023-11-03,135.500000,141.500000,135.250000,140.800003,140.800003,799855
2023-11-06,140.850006,146.050003,140.649994,141.699997,141.699997,719131
2023-11-07,142.199997,143.899994,138.550003,143.500000,143.500000,574890
2023-11-08,144.899994,144.899994,139.500000,140.399994,140.399994,1432746
2023-11-09,140.350006,141.149994,139.500000,140.000000,140.000000,82851
