Date,Open,High,Low,Close,Adj Close,Volume
2023-04-10,547.700012,548.450012,540.349976,541.950012,538.265808,17186
2023-04-11,541.750000,551.000000,541.750000,548.150024,544.423645,37016
2023-04-12,550.900024,553.500000,540.000000,541.500000,537.818848,42310
2023-04-13,542.549988,544.150024,530.549988,535.950012,532.306580,41287
2023-04-17,540.200012,540.200012,529.200012,531.599976,527.986084,47091
2023-04-18,532.200012,534.549988,526.299988,529.599976,525.999695,36132
2023-04-19,533.849976,535.000000,525.400024,533.150024,529.525635,33366
2023-04-20,535.000000,544.500000,528.750000,537.400024,533.746704,55572
2023-04-21,541.000000,541.000000,528.549988,534.299988,530.667786,33331
2023-04-24,533.099976,543.000000,533.049988,542.250000,538.563721,32392
2023-04-25,545.000000,554.000000,539.000000,540.849976,537.173218,49648
2023-04-26,544.900024,550.250000,535.250000,545.000000,541.295044,63728
2023-04-27,541.799988,553.349976,541.799988,547.500000,543.778076,45076
2023-04-28,550.000000,575.700012,547.450012,553.950012,550.184204,262877
2023-05-02,556.849976,568.650024,555.950012,558.250000,554.454956,71706
2023-05-03,558.250000,563.250000,555.049988,557.150024,553.362488,69118
2023-05-04,557.900024,583.250000,557.900024,569.849976,565.976074,185381
2023-05-05,571.799988,577.000000,567.599976,569.750000,565.876770,77617
2023-05-08,571.450012,578.799988,571.049988,576.049988,572.133972,42792
2023-05-09,574.000000,586.799988,574.000000,583.150024,579.185730,63264
2023-05-10,583.000000,598.000000,580.000000,595.650024,591.600769,155190
2023-05-11,595.000000,598.450012,590.599976,594.700012,590.657166,46361
2023-05-12,591.150024,595.349976,587.000000,592.400024,588.372864,39154
2023-05-15,597.000000,597.000000,582.150024,586.299988,582.314270,83770
2023-05-16,589.000000,599.849976,588.049988,592.900024,588.869446,90806
2023-05-17,592.900024,610.000000,590.950012,606.799988,602.674927,189527
2023-05-18,607.099976,626.000000,607.099976,611.900024,607.740295,163212
2023-05-19,611.900024,622.700012,609.849976,618.849976,614.643005,86063
2023-05-22,611.000000,630.000000,611.000000,623.150024,618.913818,77583
2023-05-23,623.000000,626.299988,608.250000,610.950012,606.796692,52494
2023-05-24,610.000000,618.299988,602.200012,608.849976,604.710938,42625
2023-05-25,621.000000,630.000000,600.700012,610.049988,605.902832,129141
2023-05-26,614.900024,622.000000,606.000000,609.299988,605.157898,81170
2023-05-29,612.400024,613.950012,602.150024,603.650024,599.546387,62696
2023-05-30,606.799988,624.000000,601.299988,603.700012,599.596008,78008
2023-05-31,606.750000,610.799988,597.900024,605.349976,601.234741,72372
2023-06-01,609.500000,619.549988,608.000000,611.849976,607.690552,90175
2023-06-02,612.000000,618.700012,606.000000,608.750000,604.611633,49085
2023-06-05,614.000000,622.000000,609.000000,617.150024,612.954590,49924
2023-06-06,621.700012,650.000000,618.000000,642.650024,638.281250,350990
2023-06-07,648.700012,654.900024,639.500000,647.049988,642.651306,207297
2023-06-08,645.400024,649.900024,631.500000,637.250000,632.917908,82937
2023-06-09,640.450012,644.000000,634.349976,636.049988,631.726074,50316
2023-06-12,639.250000,649.900024,636.150024,646.799988,642.402954,95229
2023-06-13,650.000000,657.700012,640.000000,641.200012,636.841064,142055
2023-06-14,645.700012,645.700012,635.000000,635.599976,631.279114,61663
2023-06-15,635.000000,639.599976,626.000000,629.000000,624.723999,70906
2023-06-16,631.000000,644.900024,627.000000,640.349976,635.996826,106349
2023-06-19,644.000000,649.750000,630.099976,636.400024,632.073730,72109
2023-06-20,635.900024,642.400024,634.950012,639.750000,635.400940,53485
2023-06-21,639.750000,644.799988,630.349976,632.500000,628.200195,62634
2023-06-22,631.000000,637.250000,627.700012,629.200012,624.922668,69523
2023-06-23,631.000000,631.000000,619.900024,622.599976,618.367493,53916
2023-06-26,629.849976,629.900024,613.049988,616.799988,612.606934,63855
2023-06-27,619.900024,624.200012,604.099976,608.900024,604.760681,112068
2023-06-28,608.900024,608.900024,608.900024,608.900024,604.760681,0
2023-06-30,608.000000,634.900024,605.750000,631.549988,627.256653,121042
2023-07-03,636.799988,636.799988,620.299988,627.349976,623.085205,54876
2023-07-04,629.500000,632.750000,616.049988,620.049988,615.834839,63155
2023-07-05,623.200012,626.700012,613.549988,618.900024,614.692688,64273
2023-07-06,618.900024,634.400024,618.900024,629.200012,624.922668,64618
2023-07-07,629.200012,638.000000,621.099976,623.400024,619.162109,61419
2023-07-10,623.400024,630.000000,618.799988,624.250000,620.006287,77803
2023-07-11,627.200012,630.900024,620.200012,622.900024,618.665466,51036
2023-07-12,625.000000,627.400024,620.000000,622.349976,618.119202,30068
2023-07-13,627.000000,630.849976,620.900024,624.250000,620.006287,48610
2023-07-14,624.250000,627.250000,616.650024,620.000000,615.785156,37291
2023-07-17,620.049988,636.700012,620.049988,632.150024,627.852600,113527
2023-07-18,638.700012,648.549988,628.049988,637.349976,633.017212,125436
2023-07-19,639.000000,642.049988,626.450012,629.349976,625.071594,64747
2023-07-20,629.349976,638.450012,629.349976,635.049988,630.732849,50895
2023-07-21,635.049988,637.599976,630.299988,633.150024,628.845825,26535
2023-07-24,635.000000,639.000000,626.400024,628.799988,624.525330,57563
2023-07-25,629.000000,638.000000,629.000000,632.650024,628.349243,47210
2023-07-26,635.849976,637.000000,626.000000,629.700012,625.419250,49343
2023-07-27,634.900024,671.750000,633.750000,661.950012,657.450012,512532
2023-07-28,666.650024,691.900024,663.400024,686.299988,686.299988,544035
2023-07-31,695.250000,704.000000,689.250000,699.450012,699.450012,408577
2023-08-01,703.000000,710.000000,690.000000,705.950012,705.950012,251310
2023-08-02,708.000000,713.500000,692.150024,695.299988,695.299988,141960
2023-08-03,695.299988,707.450012,693.950012,699.599976,699.599976,96688
2023-08-04,703.000000,713.250000,676.000000,683.349976,683.349976,253088
2023-08-07,694.000000,716.599976,684.000000,697.900024,697.900024,299245
2023-08-08,702.000000,706.700012,679.000000,682.349976,682.349976,67797
2023-08-09,683.599976,688.200012,678.299988,681.599976,681.599976,38840
2023-08-10,680.000000,690.950012,671.099976,680.150024,680.150024,77172
2023-08-11,684.750000,695.349976,663.500000,674.500000,674.500000,88612
2023-08-14,675.099976,686.150024,666.750000,669.950012,669.950012,106653
2023-08-16,670.000000,683.700012,668.200012,676.200012,676.200012,78336
2023-08-17,680.000000,689.950012,672.349976,678.700012,678.700012,126627
2023-08-18,678.900024,682.750000,662.000000,669.200012,669.200012,77094
2023-08-21,664.000000,678.099976,664.000000,669.049988,669.049988,33132
2023-08-22,672.400024,680.900024,670.500000,674.299988,674.299988,58957
2023-08-23,673.000000,683.049988,667.799988,674.799988,674.799988,61452
2023-08-24,674.799988,695.000000,674.799988,687.299988,687.299988,115453
2023-08-25,690.000000,690.700012,676.000000,679.650024,679.650024,48902
2023-08-28,683.950012,705.000000,676.900024,694.099976,694.099976,306793
2023-08-29,702.150024,730.000000,700.049988,718.500000,718.500000,549215
2023-08-30,722.000000,730.150024,713.450012,718.650024,718.650024,131042
2023-08-31,720.000000,727.000000,710.000000,722.500000,722.500000,127682
2023-09-01,722.700012,722.700012,715.150024,718.400024,718.400024,66382
2023-09-04,723.400024,725.950012,711.000000,714.400024,714.400024,103543
2023-09-05,718.000000,747.950012,713.400024,724.500000,724.500000,286934
2023-09-06,732.000000,740.000000,716.000000,720.549988,720.549988,110369
2023-09-07,724.000000,738.000000,723.299988,727.650024,727.650024,115436
2023-09-08,731.849976,731.849976,709.700012,718.849976,718.849976,108569
2023-09-11,726.000000,731.000000,712.000000,718.099976,718.099976,76701
2023-09-12,718.150024,724.250000,674.000000,677.299988,677.299988,333864
2023-09-13,680.500000,690.049988,671.200012,680.650024,680.650024,112030
2023-09-14,686.349976,717.000000,686.349976,712.450012,712.450012,120181
2023-09-15,712.450012,723.700012,706.000000,719.299988,719.299988,127806
2023-09-18,716.000000,730.349976,710.000000,714.250000,714.250000,73608
2023-09-20,711.000000,714.200012,698.000000,700.099976,700.099976,46071
2023-09-21,693.000000,707.250000,684.000000,688.950012,688.950012,54493
2023-09-22,692.400024,692.400024,668.299988,686.400024,686.400024,139528
2023-09-25,679.000000,698.549988,679.000000,688.950012,688.950012,64525
2023-09-26,683.150024,698.349976,683.150024,687.450012,687.450012,34559
2023-09-27,687.250000,692.599976,676.099976,682.799988,682.799988,63596
2023-09-28,685.000000,695.000000,682.849976,686.599976,686.599976,47409
2023-09-29,685.200012,692.250000,681.650024,686.650024,686.650024,26840
2023-10-03,686.700012,689.450012,680.200012,681.549988,681.549988,28586
2023-10-04,686.000000,686.000000,672.099976,673.400024,673.400024,31651
2023-10-05,685.000000,685.000000,673.549988,675.150024,675.150024,32860
2023-10-06,678.599976,682.900024,672.099976,679.599976,679.599976,37872
2023-10-09,670.000000,679.549988,660.099976,664.650024,664.650024,36609
2023-10-10,661.700012,687.049988,661.700012,675.750000,675.750000,45676
2023-10-11,673.150024,680.000000,673.049988,674.200012,674.200012,23423
2023-10-12,677.500000,680.000000,673.000000,674.500000,674.500000,41406
2023-10-13,677.900024,677.900024,669.500000,671.150024,671.150024,41694
2023-10-16,674.000000,674.000000,665.799988,670.250000,670.250000,20820
2023-10-17,675.549988,689.750000,673.500000,679.450012,679.450012,57451
2023-10-18,682.849976,682.849976,667.599976,671.000000,671.000000,21493
2023-10-19,665.049988,674.900024,665.049988,670.099976,670.099976,20031
2023-10-20,675.150024,676.000000,665.099976,672.200012,672.200012,27829
2023-10-23,675.000000,675.000000,648.799988,653.000000,653.000000,55496
2023-10-25,659.450012,659.450012,637.299988,640.150024,640.150024,52045
2023-10-26,630.549988,646.599976,616.049988,632.299988,632.299988,88770
2023-10-27,635.250000,661.349976,635.200012,651.150024,651.150024,41508
2023-10-30,654.450012,658.700012,641.049988,643.000000,643.000000,25828
2023-10-31,652.650024,655.450012,645.049988,646.500000,646.500000,23829
2023-11-01,647.000000,650.950012,641.000000,643.849976,643.849976,29610
2023-11-02,647.099976,662.599976,646.049988,651.950012,651.950012,39604
2023-11-03,656.799988,661.000000,646.200012,651.099976,651.099976,36025
2023-11-06,654.000000,658.700012,650.000000,651.450012,651.450012,38881
2023-11-07,658.250000,663.000000,650.099976,655.299988,655.299988,41981
2023-11-08,null,null,null,null,null,null
2023-11-09,689.000000,689.000000,670.099976,675.500000,675.500000,51864
